"","crdc_id","year","fips","school_name","ncessch","leaid","charter","white","black","hispanic","asian","amindian_alnative","hi_native_islander","two_or_more","total_enrollment","enrl_ap_white","enrl_ap_black","enrl_ap_hispanic","enrl_ap_asian","enrl_ap_ind_natv","enrl_ap_hinatv_islndr","enrl_ap_two_or_more","enrl_ib_white","enrl_ib_black","enrl_ib_hispanic","enrl_ib_asian","enrl_ib_ind_natv","enrl_ib_hinatv_islndr","enrl_ib_two_or_more","enrl_gt_white","enrl_gt_black","enrl_gt_hispanic","enrl_gt_asian","enrl_gt_ind_natv","enrl_gt_hi_natv_islndr","enrl_gt_two_or_more"
"873","481830008776",2015,48,"CHAPIN H S","481830008776",4818300,0,307,172,1339,22,16,25,52,1933,97,43,376,10,7,4,19,NA,NA,NA,NA,NA,NA,NA,40,10,250,4,0,0,10
"874","040008101010",2015,4,"Presidio School","040008101010",400081,1,163,25,205,16,7,2,13,431,25,7,34,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,0,0,4
"875","180005102165",2015,18,"Indpls Lighthouse Charter School","180005102165",1800051,1,139,619,58,0,2,2,10,830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,19,4,0,0,0,0
"876","063432005496",2015,6,"La Jolla High","063432005496",634320,0,844,25,487,106,4,7,106,1579,484,7,160,64,2,2,58,NA,NA,NA,NA,NA,NA,NA,379,13,130,70,2,2,58
"877","110003400249",2015,11,"Thurgood Marshall Academy PCS","110003400249",1100034,1,0,388,2,0,0,0,0,390,0,55,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","040027402020",2015,4,"RCB Medical Arts Academy","040027402020",400274,1,25,52,235,2,4,0,0,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","480006309118",2015,48,"SOUTHWEST PREPARATORY SCHOOL-NORTHWEST","480006309118",4800063,1,10,4,208,2,0,2,0,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,0
"880","120039007016",2015,12,"YOUNG WOMENS PREPARATORY ACADEMY","120039007016",1200390,0,50,86,257,2,0,0,5,400,20,20,104,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,29,35,71,0,0,0,2
"881","120048000759",2015,12,"SANDALWOOD HIGH SCHOOL","120048000759",1200480,0,1210,778,424,241,4,7,142,2806,121,46,25,28,2,4,13,NA,NA,NA,NA,NA,NA,NA,61,4,10,7,0,2,2
"882","370472002866",2015,37,"Wake Early College of Health and Science","370472002866",3704720,0,91,94,52,49,4,4,13,307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,16,13,22,2,0,4
"883","040014903386",2015,4,"Glenview College Preparatory High School","040014903386",400149,1,19,16,139,4,4,0,7,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","063801011422",2015,6,"Cesar Chavez High","063801011422",638010,0,103,352,1066,403,58,169,25,2176,7,10,52,37,4,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","040019299999",2015,4,"Sonoran Desert School","040019201910",400192,1,40,2,7,0,2,0,0,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","150003000193",2015,15,"President William McKinley High School","150003000193",1500030,0,43,13,73,970,2,364,142,1607,7,2,4,232,2,13,22,NA,NA,NA,NA,NA,NA,NA,0,0,4,52,0,2,4
"887","120087003177",2015,12,"CARVER EXCEPTIONAL CENTER","120087003177",1200870,0,2,55,8,0,0,0,2,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","040078803375",2015,4,"Phoenix Collegiate Academy High School","040078803375",400788,1,4,19,163,2,4,0,2,194,4,16,121,2,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","060003611735",2015,6,"Natomas Pacific Pathways Prep","060003611735",600036,1,127,55,145,238,2,7,22,596,37,7,22,55,0,4,2,NA,NA,NA,NA,NA,NA,NA,19,4,7,13,0,0,2
"890","484068004617",2015,48,"SOUTH SAN ANTONIO H S","484068004617",4840680,0,34,31,2563,4,7,2,2,2643,2,2,238,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,190,0,0,0,0
"891","060263000176",2015,6,"Katella High","060263000176",602630,0,124,25,2326,112,4,10,13,2614,31,4,319,37,4,2,4,NA,NA,NA,NA,NA,NA,NA,28,0,358,37,4,2,4
"892","060723010663",2015,6,"Camden Community Day","060723010663",607230,0,5,2,10,0,2,0,2,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","062271003413",2015,6,"University Senior High","062271003413",622710,0,172,391,916,157,2,7,25,1670,58,58,202,82,0,4,7,NA,NA,NA,NA,NA,NA,NA,31,58,154,64,0,2,4
"894","181236001973",2015,18,"Warren Central High School","181236001973",1812360,0,1018,2014,439,40,4,0,226,3741,154,100,34,10,0,0,22,NA,NA,NA,NA,NA,NA,NA,184,100,40,16,0,0,22
"895","370472003237",2015,37,"Wake Young Women's Leadership Academy","370472003237",3704720,0,101,122,47,17,0,0,14,301,26,14,5,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,44,14,5,8,0,0,2
"896","040068000032",2015,4,"Amphitheater High School","040068000032",400680,0,211,124,796,55,43,4,13,1246,31,10,115,10,4,4,2,NA,NA,NA,NA,NA,NA,NA,19,2,58,13,4,2,4
"897","060723000676",2015,6,"Westmont High","060723000676",607230,0,670,49,481,259,10,4,67,1540,196,16,67,127,2,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","320006000494",2015,32,"Foothill High School","320006000494",3200060,0,1639,142,736,100,16,46,205,2884,265,10,76,22,4,4,37,NA,NA,NA,NA,NA,NA,NA,31,2,16,2,0,0,5
"899","480012508252",2015,48,"PHOENIX SCHOOL AT SOUTHWEST SCHOOLS","480012508252",4800125,1,103,34,61,2,4,2,7,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","470014801127",2015,47,"Oakhaven High School","470014801127",4700148,0,2,343,22,4,0,0,4,375,0,5,2,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","040065303069",2015,4,"Arizona Conservatory for Arts and Academics","040065303069",400653,1,166,19,46,7,4,0,7,249,5,2,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","480894000310",2015,48,"CROCKETT H S","480894000310",4808940,0,226,97,1093,16,2,0,25,1459,85,22,322,10,0,0,10,NA,NA,NA,NA,NA,NA,NA,34,4,88,0,0,0,4
"903","400906000381",2015,40,"CROOKED OAK HS","400906000381",4009060,0,46,43,214,2,13,0,4,322,4,4,16,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,7,2,22,0,0,0,2
"904","480001407174",2015,48,"GEORGE GERVIN ACADEMY","480001407174",4800014,1,40,337,835,5,2,4,16,1239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","040065699999",2015,4,"RSD High School","040065603223",400656,1,94,16,76,4,7,2,2,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","484668005307",2015,48,"BEL AIR H S","484668005307",4846680,0,28,19,1927,4,7,2,0,1987,7,7,652,4,0,2,0,NA,NA,NA,NA,NA,NA,NA,2,2,202,2,0,0,0
"907","480007013179",2015,48,"UNIVERSAL ACADEMY - IRVING","480007013179",4800070,1,7,169,532,25,4,0,19,756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,25,0,0,0,2
"908","480005307796",2015,48,"JOHN H WOOD JR CHARTER SCHOOL AT AFTON OAKS","480005307796",4800053,1,31,37,61,0,0,0,13,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","320006000460",2015,32,"West Prepatory Academy at Charlles I West Hall Sec","320006000460",3200060,0,40,406,853,25,4,7,34,1369,2,5,37,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,13,52,4,0,0,2
"910","062271011651",2015,6,"East Valley Senior High","062271011651",622710,0,25,31,541,13,2,2,2,616,2,7,109,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,40,0,0,0,0
"911","260100104734",2015,26,"Ford High School","260100104734",2601001,0,0,430,2,4,2,0,2,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","480005412145",2015,48,"KIPP HOUSTON H S","480005412145",4800054,1,2,115,505,13,2,4,4,645,2,52,256,10,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","061182010665",2015,6,"Evergreen Valley High","061182010665",611820,0,130,40,505,2065,2,10,55,2807,34,4,100,949,0,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","062865004422",2015,6,"Canyon Hills","062865004422",628650,0,55,4,61,16,2,4,5,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","062271013166",2015,6,"Augustus F. Hawkins High C Rspnsbl Indigenous Soc Entrepr","062271013166",622710,0,2,139,316,2,2,0,4,465,0,7,31,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,0,4,19,0,0,0,0
"916","480894006508",2015,48,"BOWIE H S","480894006508",4808940,0,1462,94,1075,139,4,2,133,2909,448,13,274,70,0,2,34,NA,NA,NA,NA,NA,NA,NA,166,2,64,22,2,0,16
"917","481623001289",2015,48,"THOMAS JEFFERSON H S","481623001289",4816230,0,10,73,1639,4,2,2,4,1734,2,16,298,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,7,181,0,0,0,0
"918","120039007496",2015,12,"LAW ENFORCEMENT OFFICERS MEMORIAL HIGH SCHOOL","120039007496",1200390,0,13,106,229,2,0,0,0,350,4,25,79,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,16,34,0,0,0,0
"919","260100104793",2015,26,"Mumford High School","260100104793",2601001,0,0,736,4,2,7,0,2,751,0,16,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","063432011912",2015,6,"Arroyo Paseo Charter High","063432011912",634320,1,4,13,97,7,0,0,2,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","483294003645",2015,48,"LEE H S","483294003645",4832940,0,352,109,2053,31,7,5,40,2597,220,46,640,19,4,2,28,NA,NA,NA,NA,NA,NA,NA,160,25,214,10,0,0,19
"922","370472003192",2015,37,"Wake STEM Early College High School","370472003192",3704720,0,112,67,31,34,0,0,10,254,25,16,4,7,0,0,4,NA,NA,NA,NA,NA,NA,NA,61,10,10,22,0,0,4
"923","063432011386",2015,6,"High Tech High Media Arts","063432011386",634320,1,115,37,193,37,4,4,7,397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","320006000749",2015,32,"Innovations International Charter School of NV","320006000749",3200060,1,43,49,235,2,4,4,7,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,0,0
"925","040040201860",2015,4,"Westland School","040040201860",400402,1,70,46,157,4,0,2,19,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","062271003430",2015,6,"Verdugo Hills Senior High","062271003430",622710,0,454,67,778,88,13,4,16,1420,121,10,148,37,4,2,4,NA,NA,NA,NA,NA,NA,NA,127,16,142,31,2,2,4
"927","370126000550",2015,37,"Southern School of Energy and Sustainabi","370126000550",3701260,0,49,913,400,7,2,2,31,1404,7,100,31,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,4,70,37,0,0,0,2
"928","481770001531",2015,48,"BOSWELL H S","481770001531",4817700,0,985,115,436,79,25,4,52,1696,412,37,148,28,10,0,22,NA,NA,NA,NA,NA,NA,NA,112,2,19,4,2,0,4
"929","150003000270",2015,15,"Halau Ku Mana - A New Century PCS","150003000270",1500030,1,2,2,10,4,0,121,7,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","370126000545",2015,37,"Northern High","370126000545",3701260,0,325,748,328,22,4,2,52,1481,145,106,58,10,2,0,13,NA,NA,NA,NA,NA,NA,NA,133,91,34,10,0,0,13
"931","320006000108",2015,32,"Variety School","320006000108",3200060,0,43,37,22,7,2,4,10,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","040068000030",2015,4,"Rillito Center","040068000030",400680,0,37,4,31,2,4,4,2,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","530771001187",2015,53,"Ingraham High School","530771001187",5307710,0,694,112,145,190,7,4,88,1240,151,4,4,40,0,0,10,181,4,10,46,0,0,16,229,2,7,37,0,0,22
"934","370297001244",2015,37,"Myers Park High","370297001244",3702970,0,1738,724,259,106,7,0,46,2880,637,55,22,31,2,0,10,307,16,13,22,2,0,4,622,22,10,16,0,0,7
"935","530771001149",2015,53,"Chief Sealth International High School","530771001149",5307710,0,292,250,322,196,22,25,67,1174,NA,NA,NA,NA,NA,NA,NA,19,2,7,10,0,2,4,10,2,0,2,0,0,2
"936","063441009625",2015,6,"International Studies Academy","063441009625",634410,0,7,34,40,25,4,10,4,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7,4,0,2,0
"937","530771001138",2015,53,"Ballard High School","530771001138",5307710,0,1234,73,166,106,22,2,94,1697,439,7,40,52,7,0,31,NA,NA,NA,NA,NA,NA,NA,64,2,2,2,0,0,2
"938","482526007119",2015,48,"FOSSIL RIDGE H S","482526007119",4825260,0,919,295,781,271,19,2,79,2366,295,67,178,127,4,2,22,NA,NA,NA,NA,NA,NA,NA,118,10,67,37,0,0,13
"939","481764007255",2015,48,"P A S S LEARNING CTR","481764007255",4817640,0,0,7,2,0,0,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","180001401756",2015,18,"Irvington Community School","180001401756",1800014,1,724,115,91,4,2,0,100,1036,37,2,4,2,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","481970001897",2015,48,"PASCHAL H S","481970001897",4819700,0,706,196,1501,61,13,2,49,2528,541,61,397,43,7,2,22,NA,NA,NA,NA,NA,NA,NA,310,22,199,22,2,2,16
"942","062805012992",2015,6,"Castlemont High","062805012992",628050,0,4,205,301,10,0,31,4,555,0,19,76,2,0,10,0,NA,NA,NA,NA,NA,NA,NA,0,4,10,2,0,2,0
"943","480001608434",2015,48,"SAN ANTONIO CAN ACADEMY","480001608434",4800016,1,988,31,976,4,0,0,2,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","370013902921",2015,37,"Voyager Academy","370013902921",3700139,1,904,280,64,37,2,2,55,1344,136,22,2,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,199,28,7,7,0,0,4
"945","481830001663",2015,48,"AUSTIN H S","481830001663",4818300,0,94,52,1348,10,2,7,16,1529,25,16,274,2,0,2,7,NA,NA,NA,NA,NA,NA,NA,7,2,94,2,2,0,2
"946","063438011396",2015,6,"Canyon Crest Academy","063438011396",634380,0,1420,19,157,598,5,7,46,2252,697,7,70,472,2,2,25,NA,NA,NA,NA,NA,NA,NA,109,2,4,55,0,0,2
"947","063432011939",2015,6,"Lincoln High","063432011939",634320,0,25,268,1003,88,2,22,37,1445,10,58,160,37,0,4,10,NA,NA,NA,NA,NA,NA,NA,2,34,127,16,0,2,4
"948","470014801974",2015,47,"Middle College High School","470014801974",4700148,0,13,244,10,2,0,0,7,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","292928001882",2015,29,"BEAUMONT CTE HIGH SCHOOL","292928001882",2929280,0,34,373,58,19,2,0,0,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","530771001168",2015,53,"Franklin High School","530771001168",5307710,0,91,358,127,682,7,10,37,1312,37,139,49,304,2,2,13,NA,NA,NA,NA,NA,NA,NA,2,0,0,7,0,0,0
"951","480003012200",2015,48,"UPLIFT HAMPTON PREPARATORY H S","480003012200",4800030,1,2,202,100,2,0,0,2,308,2,106,61,2,0,0,0,2,118,55,0,0,0,2,NA,NA,NA,NA,NA,NA,NA
"952","481830001695",2015,48,"JEFFERSON H S","481830001695",4818300,0,4,2,994,2,2,2,4,1010,4,2,166,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,2,2,88,0,0,0,0
"953","061455007964",2015,6,"Florence E. Rata","061455007964",614550,0,7,2,31,4,0,0,2,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","180016602586",2015,18,"Christel House DORS West","180016602586",1800166,1,25,28,64,13,0,0,0,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","483294008116",2015,48,"REAGAN H S","483294008116",4832940,0,1426,157,1411,238,7,7,85,3331,628,52,529,145,0,4,40,NA,NA,NA,NA,NA,NA,NA,166,4,55,46,0,4,10
"956","040497001830",2015,4,"Skyline High School","040497001830",404970,0,1387,100,931,52,52,16,22,2560,220,10,142,13,7,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","063432013288",2015,6,"e3 Civic High","063432013288",634320,1,46,64,268,13,0,4,10,405,7,2,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","480026811128",2015,48,"BROOKS ACADEMY OF SCIENCE AND ENGINEERING","480026811128",4800268,0,133,22,1186,13,4,2,4,1364,10,2,67,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,0,40,0,2,0,0
"959","062271012314",2015,6,"Contreras Learning Center-Academic Leadership Community","062271012314",622710,0,4,4,451,7,0,2,7,475,2,2,85,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,0,2,34,2,0,2,0
"960","260100104670",2015,26,"Central Collegiate Academy","260100104670",2601001,0,0,391,0,0,0,0,0,391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","482364012363",2015,48,"TEXAS CONNECTIONS ACADEMY AT HOUSTON","482364012363",4823640,1,2749,535,1393,166,64,22,184,5113,193,34,64,22,4,0,16,NA,NA,NA,NA,NA,NA,NA,16,4,13,2,2,0,2
"962","061443001698",2015,6,"Lynbrook High","061443001698",614430,0,184,10,67,1450,2,2,70,1785,52,4,4,727,0,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","470318002122",2015,47,"Lead Academy","470318002122",4703180,1,43,328,94,7,0,0,2,474,4,40,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","484335004923",2015,48,"TULOSO-MIDWAY H S","484335004923",4843350,0,265,10,883,7,0,2,7,1174,55,0,115,4,0,2,2,NA,NA,NA,NA,NA,NA,NA,25,0,28,4,0,0,0
"965","062703013839",2015,6,"Delta Charter Online","062703013839",627030,1,142,19,112,28,2,2,22,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","530771001171",2015,53,"Garfield High School","530771001171",5307710,0,688,448,142,298,10,4,121,1711,406,133,58,154,4,0,67,NA,NA,NA,NA,NA,NA,NA,343,16,16,100,2,2,37
"967","069101207112",2015,6,"Kern County Special Education","069101207112",691012,0,181,46,418,31,4,2,10,692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","040497001411",2015,4,"Red Mountain High School","040497001411",404970,0,2371,115,670,70,55,4,58,3343,484,13,118,25,2,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","480005507849",2015,48,"LIFE SCHOOL OAK CLIFF","480005507849",4800055,1,10,856,652,4,0,0,19,1541,2,70,43,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,2,37,25,2,0,0,0
"970","480006308433",2015,48,"SOUTHWEST PREPARATORY SOUTHEAST CAMPUS","480006308433",4800063,1,13,67,175,2,0,0,10,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,0,0,0
"971","060903011855",2015,6,"Clovis North High","060903011855",609030,0,1255,76,283,358,7,88,400,2467,229,16,37,115,0,28,52,NA,NA,NA,NA,NA,NA,NA,97,4,10,46,2,7,19
"972","480020911415",2015,48,"YES PREP - EAST END","480020911415",4800209,1,7,4,892,2,2,0,7,914,0,0,382,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","402025002070",2015,40,"WESTMOORE HS","402025002070",4020250,0,1045,139,367,220,136,4,382,2293,247,19,61,109,25,0,67,NA,NA,NA,NA,NA,NA,NA,364,25,73,121,40,0,109
"974","063432005434",2015,6,"Clairemont High","063432005434",634320,0,331,16,520,67,4,2,58,998,88,2,73,13,2,2,16,NA,NA,NA,NA,NA,NA,NA,130,7,121,22,2,0,25
"975","040031103189",2015,4,"E-Institute at Taylion","040031103189",400311,1,202,16,52,2,2,10,0,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","062271003109",2015,6,"David Starr Jordan Senior High","062271003109",622710,0,4,94,451,2,0,2,4,557,0,10,73,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,0,4,37,0,0,2,0
"977","482364002530",2015,48,"MADISON H S","482364002530",4823640,0,10,805,1018,5,7,2,4,1851,2,139,238,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,2,16,106,2,0,0,0
"978","120087006987",2015,12,"BROOKS DEBARTOLO COLLEGIATE HIGH SCHOOL","120087006987",1200870,1,238,124,172,16,2,2,25,579,121,34,58,10,0,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","481970012392",2015,48,"YOUNG WOMEN'S LEADERSHIP ACADEMY","481970012392",4819700,0,29,110,215,8,0,2,8,372,11,47,80,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,17,41,98,2,0,2,2
"980","040077602387",2015,4,"Sonoran Science Academy - Phoenix","040077602387",400776,1,70,151,58,10,7,2,2,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","040046302884",2015,4,"ASDB/Phoenix Day School","040046302884",400463,0,49,25,211,4,16,0,4,309,4,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","040345000279",2015,4,"Greenway High School","040345000279",403450,0,841,67,415,55,34,2,16,1430,145,10,40,10,7,0,0,NA,NA,NA,NA,NA,NA,NA,211,10,52,22,7,0,4
"983","120048000681",2015,12,"TERRY PARKER HIGH SCHOOL","120048000681",1200480,0,427,964,187,40,4,2,85,1709,103,121,28,13,2,0,13,37,37,10,4,0,0,7,2,2,2,0,0,0,0
"984","040345000281",2015,4,"Sunnyslope High School","040345000281",403450,0,841,100,988,34,52,2,19,2036,367,13,151,7,7,0,7,NA,NA,NA,NA,NA,NA,NA,268,10,70,7,4,0,4
"985","481970005717",2015,48,"JO KELLY SP ED","481970005717",4819700,0,10,7,31,0,0,0,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","062271003325",2015,6,"San Fernando Senior High","062271003325",622710,0,37,16,2122,16,13,0,16,2220,5,0,367,7,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,0,316,4,2,0,0
"987","370472002560",2015,37,"Wakefield High","370472002560",3704720,0,1087,598,286,136,7,4,70,2188,430,100,43,67,0,2,19,NA,NA,NA,NA,NA,NA,NA,361,58,31,34,0,0,16
"988","040037302936",2015,4,"TIA East","040037302936",400373,1,31,4,49,0,0,4,0,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","400078402376",2015,40,"HARDING CHARTER PREPARATORY HS","400078402376",4000784,1,142,136,124,34,19,2,4,461,106,103,88,28,13,0,0,NA,NA,NA,NA,NA,NA,NA,73,40,28,16,13,0,0
"990","040065503096",2015,4,"Great Hearts Academies - Veritas Prep","040065503096",400655,1,529,7,112,22,4,7,13,694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","040061003363",2015,4,"Desert Heights Preparatory Academy","040061003363",400610,1,250,31,109,7,2,4,37,440,34,5,25,2,0,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","060723000665",2015,6,"Del Mar High","060723000665",607230,0,199,55,763,100,2,10,55,1184,67,13,157,49,0,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","120048000772",2015,12,"FRANK H. PETERSON ACADEMIES","120048000772",1200480,0,418,511,163,34,7,2,58,1193,55,40,22,10,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","480894011844",2015,48,"LBJ HIGH SCHOOL","480894011844",4808940,0,13,352,493,4,2,0,10,874,0,28,46,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,22,49,0,0,0,4
"995","261200008306",2015,26,"East English Village Preparatory Academy","261200008306",2612000,0,4,1600,4,2,7,0,0,1617,0,238,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","060263000182",2015,6,"Magnolia High","060263000182",602630,0,151,43,1228,226,19,25,124,1816,25,7,184,67,2,7,52,NA,NA,NA,NA,NA,NA,NA,7,2,91,22,0,4,10
"997","483294007802",2015,48,"HOMEBOUND","483294007802",4832940,0,22,2,16,2,0,0,2,44,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0
"998","470014802178",2015,47,"Memphis Business Academy High School","470014802178",4700148,1,4,313,55,0,0,0,2,374,0,7,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
